Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100748,2020-05-17,2020-05-18,Standard Class,CUST-7768,Customer 339,Consumer,United States,Cleveland,Ohio,Central,PR-52229,Furniture,Furnishings,Furnishings Model 627,718.1,5,0.0,142.11
ORD-100749,2017-02-04,2017-02-10,Second Class,CUST-8938,Customer 205,Corporate,United States,Peoria,Illinois,Central,PR-72406,Furniture,Furnishings,Furnishings Model 339,335.37,3,0.0,38.07
ORD-100750,2020-09-10,2020-09-17,Second Class,CUST-3345,Customer 267,Consumer,United States,Springfield,Massachusetts,East,PR-21415,Technology,Accessories,Accessories Model 829,468.98,2,0.0,107.7
ORD-100751,2018-09-10,2018-09-17,Standard Class,CUST-9858,Customer 124,Consumer,United States,Orlando,Florida,South,PR-96474,Office Supplies,Art,Art Model 778,88.03,1,0.0,13.11
ORD-100752,2020-12-04,2020-12-05,First Class,CUST-7283,Customer 393,Consumer,United States,Worcester,Massachusetts,East,PR-43767,Office Supplies,Binders,Binders Model 434,289.64,4,0.0,75.27
ORD-100753,2020-09-25,2020-09-29,Second Class,CUST-6452,Customer 115,Home Office,United States,Harrisburg,Pennsylvania,East,PR-59415,Technology,Copiers,Copiers Model 192,902.0,4,0.1,196.27
ORD-100754,2019-02-21,2019-02-27,Second Class,CUST-2436,Customer 58,Corporate,United States,Miami,Florida,South,PR-87620,Furniture,Chairs,Chairs Model 397,479.1,3,0.0,99.84
ORD-100755,2018-01-21,2018-01-27,Second Class,CUST-1027,Customer 160,Home Office,United States,Newark,New Jersey,East,PR-34885,Furniture,Furnishings,Furnishings Model 690,676.52,4,0.0,84.56
ORD-100756,2019-03-06,2019-03-10,Same Day,CUST-7476,Customer 5,Corporate,United States,Lansing,Michigan,Central,PR-48905,Office Supplies,Binders,Binders Model 209,56.64,4,0.0,8.42
ORD-100757,2018-03-25,2018-03-29,First Class,CUST-1562,Customer 307,Corporate,United States,Tampa,Florida,South,PR-26182,Furniture,Tables,Tables Model 864,351.84,2,0.0,27.73
ORD-100758,2018-07-15,2018-07-22,Standard Class,CUST-6458,Customer 79,Home Office,United States,Orlando,Florida,South,PR-16889,Furniture,Furnishings,Furnishings Model 160,564.5,5,0.0,83.29
ORD-100759,2018-01-02,2018-01-09,First Class,CUST-9977,Customer 201,Corporate,United States,Raleigh,North Carolina,South,PR-72052,Technology,Accessories,Accessories Model 122,1034.35,5,0.0,202.24
ORD-100760,2018-12-15,2018-12-22,Same Day,CUST-4196,Customer 359,Consumer,United States,Charlotte,North Carolina,South,PR-52391,Technology,Computers,Computers Model 389,774.32,4,0.05,175.03
ORD-100761,2020-04-03,2020-04-10,Same Day,CUST-3253,Customer 227,Corporate,United States,Jersey City,New Jersey,East,PR-37494,Technology,Accessories,Accessories Model 691,794.08,4,0.1,177.89
ORD-100762,2018-03-23,2018-03-30,Same Day,CUST-3418,Customer 193,Home Office,United States,San Francisco,California,West,PR-17383,Technology,Phones,Phones Model 794,548.4,3,0.0,94.52
ORD-100763,2017-07-16,2017-07-19,Same Day,CUST-8107,Customer 77,Consumer,United States,Miami,Florida,South,PR-25571,Office Supplies,Labels,Labels Model 707,74.96,2,0.0,11.57
ORD-100764,2018-05-09,2018-05-13,Second Class,CUST-7150,Customer 398,Corporate,United States,Augusta,Georgia,South,PR-60082,Technology,Accessories,Accessories Model 768,556.11,3,0.0,170.97
ORD-100765,2018-07-18,2018-07-24,Standard Class,CUST-2999,Customer 251,Consumer,United States,Atlanta,Georgia,South,PR-85101,Office Supplies,Paper,Paper Model 184,242.05,5,0.05,14.92
ORD-100766,2020-03-18,2020-03-22,Standard Class,CUST-8105,Customer 153,Consumer,United States,Peoria,Illinois,Central,PR-18322,Office Supplies,Art,Art Model 595,103.62,6,0.05,19.63
ORD-100767,2020-01-06,2020-01-08,Second Class,CUST-9501,Customer 300,Consumer,United States,Dallas,Texas,South,PR-25378,Technology,Copiers,Copiers Model 165,675.16,4,0.0,266.36
ORD-100768,2018-01-06,2018-01-13,Standard Class,CUST-1641,Customer 66,Home Office,United States,San Diego,California,West,PR-21510,Furniture,Bookcases,Bookcases Model 225,805.55,5,0.0,111.51
ORD-100769,2020-02-26,2020-02-29,Same Day,CUST-9919,Customer 88,Home Office,United States,New York City,New York,East,PR-42550,Technology,Computers,Computers Model 472,413.98,2,0.0,112.63
ORD-100770,2018-09-08,2018-09-09,First Class,CUST-6127,Customer 268,Home Office,United States,Indianapolis,Indiana,Central,PR-76924,Technology,Copiers,Copiers Model 811,730.5,3,0.0,41.92
ORD-100771,2018-03-06,2018-03-12,Standard Class,CUST-5910,Customer 111,Home Office,United States,New York City,New York,East,PR-38316,Office Supplies,Binders,Binders Model 245,213.35,5,0.05,33.12
ORD-100772,2020-04-26,2020-04-29,Same Day,CUST-5177,Customer 134,Home Office,United States,Cincinnati,Ohio,Central,PR-62436,Technology,Copiers,Copiers Model 176,974.24,4,0.0,196.23
ORD-100773,2019-07-24,2019-07-25,Standard Class,CUST-5413,Customer 325,Home Office,United States,Evansville,Indiana,Central,PR-83877,Office Supplies,Binders,Binders Model 172,165.84,4,0.05,11.05
ORD-100774,2020-09-08,2020-09-14,Standard Class,CUST-1424,Customer 310,Consumer,United States,Las Vegas,Nevada,West,PR-26334,Furniture,Furnishings,Furnishings Model 488,229.38,2,0.0,60.11
ORD-100775,2019-12-25,2019-12-26,First Class,CUST-6464,Customer 399,Consumer,United States,Dallas,Texas,South,PR-45867,Technology,Phones,Phones Model 471,887.08,4,0.0,189.54
ORD-100776,2017-01-21,2017-01-22,First Class,CUST-9625,Customer 373,Home Office,United States,Orlando,Florida,South,PR-22522,Office Supplies,Paper,Paper Model 279,454.6,5,0.0,-8.13
ORD-100777,2019-12-20,2019-12-23,Same Day,CUST-6210,Customer 385,Consumer,United States,Lansing,Michigan,Central,PR-98842,Office Supplies,Paper,Paper Model 274,375.9,6,0.05,89.64
ORD-100778,2019-12-25,2019-12-30,Standard Class,CUST-9414,Customer 366,Home Office,United States,Greensboro,North Carolina,South,PR-28700,Office Supplies,Labels,Labels Model 109,198.25,5,0.0,33.49
ORD-100779,2019-02-15,2019-02-20,Same Day,CUST-5081,Customer 348,Home Office,United States,Peoria,Illinois,Central,PR-33999,Technology,Computers,Computers Model 824,768.12,4,0.05,221.58
ORD-100780,2019-06-18,2019-06-21,Same Day,CUST-2424,Customer 157,Corporate,United States,Savannah,Georgia,South,PR-93188,Furniture,Tables,Tables Model 412,303.36,2,0.0,14.88
ORD-100781,2017-06-12,2017-06-13,Same Day,CUST-5683,Customer 284,Consumer,United States,Los Angeles,California,West,PR-98740,Technology,Phones,Phones Model 186,499.28,2,0.0,70.56
ORD-100782,2019-11-08,2019-11-14,Standard Class,CUST-1227,Customer 316,Home Office,United States,Reno,Nevada,West,PR-65702,Technology,Phones,Phones Model 515,1096.0,5,0.05,71.23
ORD-100783,2020-12-09,2020-12-14,Standard Class,CUST-8350,Customer 87,Consumer,United States,Cincinnati,Ohio,Central,PR-58110,Technology,Phones,Phones Model 721,782.95,5,0.0,151.96
ORD-100784,2017-10-01,2017-10-06,First Class,CUST-7115,Customer 58,Home Office,United States,Springfield,Illinois,Central,PR-80663,Furniture,Furnishings,Furnishings Model 274,1012.3,5,0.0,41.43
ORD-100785,2017-08-30,2017-09-02,First Class,CUST-7449,Customer 112,Home Office,United States,Fort Wayne,Indiana,Central,PR-14643,Furniture,Tables,Tables Model 102,475.38,3,0.0,29.82
ORD-100786,2019-08-07,2019-08-12,Second Class,CUST-5888,Customer 182,Consumer,United States,Dallas,Texas,South,PR-34400,Office Supplies,Art,Art Model 436,130.05,5,0.0,12.38
ORD-100787,2019-04-04,2019-04-07,Standard Class,CUST-9668,Customer 264,Corporate,United States,Buffalo,New York,East,PR-73886,Furniture,Tables,Tables Model 186,686.2,4,0.0,44.07
ORD-100788,2017-01-15,2017-01-17,Standard Class,CUST-6971,Customer 220,Home Office,United States,Cleveland,Ohio,Central,PR-24246,Furniture,Bookcases,Bookcases Model 406,508.71,3,0.0,-42.29
ORD-100789,2019-06-18,2019-06-24,Standard Class,CUST-6885,Customer 364,Consumer,United States,Miami,Florida,South,PR-47342,Furniture,Furnishings,Furnishings Model 105,711.76,4,0.0,109.04
ORD-100790,2017-03-24,2017-03-26,First Class,CUST-4260,Customer 246,Consumer,United States,Greensboro,North Carolina,South,PR-74103,Furniture,Chairs,Chairs Model 264,344.34,3,0.2,0.31
ORD-100791,2020-02-01,2020-02-05,Second Class,CUST-2797,Customer 56,Consumer,United States,Salem,Oregon,West,PR-55104,Technology,Copiers,Copiers Model 234,704.48,4,0.0,73.97
ORD-100792,2019-10-22,2019-10-23,Same Day,CUST-1131,Customer 223,Corporate,United States,San Diego,California,West,PR-73691,Furniture,Furnishings,Furnishings Model 711,223.72,2,0.0,-10.01
ORD-100793,2017-06-19,2017-06-26,Second Class,CUST-5606,Customer 393,Corporate,United States,Tampa,Florida,South,PR-42421,Office Supplies,Binders,Binders Model 355,261.2,4,0.0,64.58
ORD-100794,2020-09-26,2020-10-03,Standard Class,CUST-9230,Customer 313,Consumer,United States,Orlando,Florida,South,PR-92432,Technology,Phones,Phones Model 817,1086.6,5,0.0,203.34
ORD-100795,2020-07-23,2020-07-25,Same Day,CUST-4148,Customer 75,Consumer,United States,Los Angeles,California,West,PR-36167,Furniture,Chairs,Chairs Model 380,658.75,5,0.05,87.15
ORD-100796,2017-07-06,2017-07-13,First Class,CUST-4791,Customer 114,Corporate,United States,Springfield,Massachusetts,East,PR-18041,Technology,Computers,Computers Model 816,815.16,4,0.0,67.04
ORD-100797,2019-11-11,2019-11-15,Same Day,CUST-6751,Customer 365,Consumer,United States,Newark,New Jersey,East,PR-16233,Furniture,Bookcases,Bookcases Model 387,343.36,2,0.0,31.31
ORD-100798,2018-01-08,2018-01-09,First Class,CUST-5674,Customer 242,Home Office,United States,Rochester,New York,East,PR-66479,Technology,Computers,Computers Model 317,278.02,2,0.0,114.33
ORD-100799,2018-01-14,2018-01-17,Standard Class,CUST-1223,Customer 350,Corporate,United States,Savannah,Georgia,South,PR-57367,Furniture,Chairs,Chairs Model 199,395.56,2,0.0,32.41
ORD-100800,2020-04-21,2020-04-26,Second Class,CUST-7292,Customer 45,Consumer,United States,Cincinnati,Ohio,Central,PR-88883,Furniture,Tables,Tables Model 698,476.19,3,0.0,83.71
ORD-100801,2017-09-04,2017-09-05,First Class,CUST-9955,Customer 317,Corporate,United States,Tacoma,Washington,West,PR-72154,Furniture,Chairs,Chairs Model 176,327.15,3,0.05,46.67
ORD-100802,2018-02-18,2018-02-23,First Class,CUST-5137,Customer 389,Corporate,United States,Los Angeles,California,West,PR-92557,Office Supplies,Art,Art Model 663,659.82,6,0.0,212.97
ORD-100803,2017-08-29,2017-09-02,Standard Class,CUST-5491,Customer 357,Corporate,United States,Springfield,Massachusetts,East,PR-84209,Technology,Phones,Phones Model 270,771.68,4,0.05,116.79
ORD-100804,2017-05-05,2017-05-12,Same Day,CUST-8172,Customer 385,Home Office,United States,Reno,Nevada,West,PR-62540,Technology,Phones,Phones Model 269,465.24,3,0.05,145.01
ORD-100805,2020-05-28,2020-05-31,Same Day,CUST-1145,Customer 263,Home Office,United States,Seattle,Washington,West,PR-78822,Office Supplies,Binders,Binders Model 706,210.48,3,0.0,33.34
ORD-100806,2018-06-15,2018-06-18,Standard Class,CUST-4668,Customer 24,Corporate,United States,Eugene,Oregon,West,PR-93835,Furniture,Chairs,Chairs Model 275,659.6,4,0.05,-2.57
ORD-100807,2017-10-31,2017-11-03,Second Class,CUST-4440,Customer 274,Consumer,United States,Portland,Oregon,West,PR-55542,Technology,Accessories,Accessories Model 943,602.07,3,0.1,148.34
ORD-100808,2020-07-19,2020-07-24,First Class,CUST-3189,Customer 210,Corporate,United States,Detroit,Michigan,Central,PR-92045,Technology,Computers,Computers Model 839,1181.3,5,0.05,220.66
ORD-100809,2017-01-22,2017-01-29,Second Class,CUST-1256,Customer 276,Home Office,United States,Cincinnati,Ohio,Central,PR-60067,Furniture,Tables,Tables Model 362,687.72,4,0.0,10.27
ORD-100810,2020-09-01,2020-09-04,Same Day,CUST-7479,Customer 80,Consumer,United States,Las Vegas,Nevada,West,PR-66872,Furniture,Bookcases,Bookcases Model 308,246.92,2,0.0,6.9
ORD-100811,2019-01-25,2019-01-27,Same Day,CUST-3885,Customer 97,Home Office,United States,Dallas,Texas,South,PR-94877,Office Supplies,Art,Art Model 289,129.18,2,0.0,-9.68
ORD-100812,2018-08-01,2018-08-02,Same Day,CUST-3351,Customer 37,Consumer,United States,Columbus,Ohio,Central,PR-94557,Furniture,Tables,Tables Model 171,710.6,5,0.05,-10.75
ORD-100813,2019-04-05,2019-04-06,Second Class,CUST-1339,Customer 57,Home Office,United States,San Diego,California,West,PR-27324,Office Supplies,Art,Art Model 493,278.46,3,0.0,21.74
ORD-100814,2018-05-24,2018-05-31,First Class,CUST-1153,Customer 55,Home Office,United States,Newark,New Jersey,East,PR-36518,Technology,Phones,Phones Model 911,757.4,4,0.05,173.75
ORD-100815,2017-10-13,2017-10-17,First Class,CUST-4994,Customer 29,Home Office,United States,Orlando,Florida,South,PR-26131,Furniture,Furnishings,Furnishings Model 258,745.7,5,0.0,-39.41
ORD-100816,2017-02-13,2017-02-20,Second Class,CUST-7804,Customer 73,Consumer,United States,Rochester,New York,East,PR-39710,Furniture,Chairs,Chairs Model 623,1066.26,6,0.0,-26.72
ORD-100817,2019-05-25,2019-05-29,Second Class,CUST-7303,Customer 352,Corporate,United States,Eugene,Oregon,West,PR-24435,Furniture,Tables,Tables Model 800,606.08,4,0.0,138.78
ORD-100818,2018-04-05,2018-04-06,Second Class,CUST-6906,Customer 44,Home Office,United States,Detroit,Michigan,Central,PR-33339,Technology,Computers,Computers Model 221,481.06,2,0.0,64.77
ORD-100819,2019-05-28,2019-06-02,First Class,CUST-5940,Customer 320,Corporate,United States,Cincinnati,Ohio,Central,PR-45532,Furniture,Tables,Tables Model 783,288.1,2,0.1,-2.12
ORD-100820,2019-10-20,2019-10-26,Standard Class,CUST-3435,Customer 399,Corporate,United States,Lansing,Michigan,Central,PR-61196,Office Supplies,Paper,Paper Model 982,294.4,5,0.0,46.9
ORD-100821,2019-07-04,2019-07-10,Second Class,CUST-5562,Customer 75,Corporate,United States,Houston,Texas,South,PR-33838,Technology,Copiers,Copiers Model 844,1356.72,6,0.0,400.07
ORD-100822,2019-02-28,2019-03-03,Standard Class,CUST-6463,Customer 71,Corporate,United States,Fort Wayne,Indiana,Central,PR-82002,Furniture,Furnishings,Furnishings Model 716,388.17,3,0.0,-21.37
ORD-100823,2019-10-16,2019-10-21,Second Class,CUST-4593,Customer 360,Consumer,United States,Orlando,Florida,South,PR-10375,Office Supplies,Art,Art Model 639,135.88,4,0.05,17.44
ORD-100824,2018-02-21,2018-02-28,First Class,CUST-1976,Customer 179,Consumer,United States,Paterson,New Jersey,East,PR-70344,Furniture,Tables,Tables Model 212,527.04,4,0.0,-11.3
ORD-100825,2017-10-23,2017-10-30,Standard Class,CUST-3257,Customer 61,Corporate,United States,Miami,Florida,South,PR-13453,Office Supplies,Paper,Paper Model 864,135.04,2,0.0,24.49
ORD-100826,2020-11-26,2020-11-30,Standard Class,CUST-3591,Customer 16,Corporate,United States,Peoria,Illinois,Central,PR-20353,Office Supplies,Paper,Paper Model 588,159.62,2,0.05,39.03
ORD-100827,2018-05-17,2018-05-18,First Class,CUST-3295,Customer 384,Corporate,United States,Boston,Massachusetts,East,PR-54215,Office Supplies,Art,Art Model 861,149.04,4,0.0,25.34
ORD-100828,2019-06-29,2019-07-06,Standard Class,CUST-1526,Customer 310,Home Office,United States,Newark,New Jersey,East,PR-11424,Office Supplies,Paper,Paper Model 757,98.05,5,0.0,-4.78
ORD-100829,2019-03-23,2019-03-30,Standard Class,CUST-9222,Customer 157,Corporate,United States,Greensboro,North Carolina,South,PR-45628,Technology,Computers,Computers Model 685,708.81,3,0.05,90.13
ORD-100830,2017-07-08,2017-07-13,Same Day,CUST-1917,Customer 113,Consumer,United States,Tampa,Florida,South,PR-83307,Office Supplies,Art,Art Model 733,184.29,3,0.0,13.91
ORD-100831,2020-05-24,2020-05-31,Second Class,CUST-7233,Customer 85,Corporate,United States,Springfield,Massachusetts,East,PR-65603,Furniture,Furnishings,Furnishings Model 947,369.36,3,0.2,32.61
ORD-100832,2018-02-03,2018-02-06,Standard Class,CUST-4924,Customer 145,Home Office,United States,New York City,New York,East,PR-18561,Furniture,Bookcases,Bookcases Model 128,1091.28,6,0.0,46.31
ORD-100833,2018-03-10,2018-03-15,First Class,CUST-1530,Customer 124,Consumer,United States,Newark,New Jersey,East,PR-84029,Technology,Accessories,Accessories Model 753,1249.55,5,0.05,273.65
ORD-100834,2017-04-02,2017-04-07,First Class,CUST-1138,Customer 183,Corporate,United States,Houston,Texas,South,PR-35543,Furniture,Chairs,Chairs Model 416,556.4,5,0.0,36.54
ORD-100835,2018-10-07,2018-10-14,Second Class,CUST-7672,Customer 380,Home Office,United States,Atlanta,Georgia,South,PR-13104,Technology,Phones,Phones Model 439,232.9,1,0.0,-4.45
ORD-100836,2020-04-17,2020-04-24,Same Day,CUST-3482,Customer 350,Consumer,United States,Greensboro,North Carolina,South,PR-22227,Office Supplies,Labels,Labels Model 265,177.92,4,0.2,19.76
ORD-100837,2018-04-20,2018-04-22,First Class,CUST-3149,Customer 174,Corporate,United States,Tacoma,Washington,West,PR-66479,Technology,Computers,Computers Model 558,917.92,4,0.0,55.07
ORD-100838,2017-03-23,2017-03-29,Second Class,CUST-9151,Customer 50,Consumer,United States,Miami,Florida,South,PR-81714,Technology,Phones,Phones Model 256,757.32,3,0.0,230.23
ORD-100839,2017-06-28,2017-07-02,First Class,CUST-2116,Customer 144,Corporate,United States,Springfield,Massachusetts,East,PR-19323,Office Supplies,Labels,Labels Model 265,383.48,4,0.0,60.03
ORD-100840,2018-01-02,2018-01-08,Same Day,CUST-3301,Customer 64,Consumer,United States,Savannah,Georgia,South,PR-47568,Furniture,Furnishings,Furnishings Model 765,593.8,4,0.0,77.38
ORD-100841,2019-04-02,2019-04-06,Same Day,CUST-2367,Customer 350,Home Office,United States,Reno,Nevada,West,PR-44449,Technology,Computers,Computers Model 482,1239.96,6,0.0,196.94
ORD-100842,2020-10-29,2020-10-30,Same Day,CUST-2725,Customer 149,Consumer,United States,Harrisburg,Pennsylvania,East,PR-62334,Technology,Phones,Phones Model 258,935.04,6,0.0,58.55
ORD-100843,2017-05-30,2017-06-01,Same Day,CUST-8675,Customer 329,Consumer,United States,Greensboro,North Carolina,South,PR-33628,Office Supplies,Labels,Labels Model 577,293.0,5,0.0,30.85
ORD-100844,2017-08-10,2017-08-14,Same Day,CUST-6610,Customer 310,Consumer,United States,Orlando,Florida,South,PR-72419,Furniture,Chairs,Chairs Model 424,467.34,3,0.0,149.18
ORD-100845,2017-08-23,2017-08-26,Second Class,CUST-4497,Customer 164,Home Office,United States,Austin,Texas,South,PR-18178,Office Supplies,Art,Art Model 249,47.36,2,0.0,-5.7
ORD-100846,2019-01-11,2019-01-18,Same Day,CUST-1375,Customer 389,Corporate,United States,Charlotte,North Carolina,South,PR-93320,Office Supplies,Binders,Binders Model 988,59.38,1,0.0,17.71
ORD-100847,2017-12-27,2017-12-28,Standard Class,CUST-8396,Customer 215,Home Office,United States,San Francisco,California,West,PR-34127,Furniture,Chairs,Chairs Model 405,434.49,3,0.0,-24.33
ORD-100848,2017-04-21,2017-04-22,Same Day,CUST-7866,Customer 247,Home Office,United States,Savannah,Georgia,South,PR-31061,Office Supplies,Binders,Binders Model 457,224.0,5,0.2,15.65
ORD-100849,2020-11-27,2020-12-01,First Class,CUST-3369,Customer 166,Consumer,United States,Indianapolis,Indiana,Central,PR-70117,Technology,Accessories,Accessories Model 179,550.02,3,0.0,111.21
ORD-100850,2017-10-30,2017-11-03,Standard Class,CUST-1060,Customer 231,Home Office,United States,Peoria,Illinois,Central,PR-93744,Furniture,Bookcases,Bookcases Model 633,715.26,7,0.0,42.18
ORD-100851,2020-03-30,2020-03-31,Standard Class,CUST-9947,Customer 397,Home Office,United States,Harrisburg,Pennsylvania,East,PR-38329,Office Supplies,Art,Art Model 813,354.56,4,0.0,43.06
ORD-100852,2018-12-14,2018-12-16,Second Class,CUST-6029,Customer 258,Home Office,United States,San Francisco,California,West,PR-95054,Furniture,Chairs,Chairs Model 409,859.65,5,0.1,103.55
ORD-100853,2019-07-23,2019-07-27,Standard Class,CUST-6502,Customer 59,Corporate,United States,Savannah,Georgia,South,PR-58905,Technology,Copiers,Copiers Model 635,769.12,4,0.0,29.73
ORD-100854,2017-12-29,2018-01-03,Second Class,CUST-5640,Customer 360,Consumer,United States,Reno,Nevada,West,PR-21749,Furniture,Furnishings,Furnishings Model 749,976.2,5,0.0,27.29
ORD-100855,2020-08-23,2020-08-24,Second Class,CUST-8276,Customer 258,Home Office,United States,Dallas,Texas,South,PR-65134,Technology,Phones,Phones Model 748,934.64,4,0.0,169.48
ORD-100856,2018-03-10,2018-03-12,Same Day,CUST-6744,Customer 238,Home Office,United States,Charlotte,North Carolina,South,PR-61879,Office Supplies,Art,Art Model 227,160.92,4,0.0,31.23
ORD-100857,2017-01-16,2017-01-19,Standard Class,CUST-7794,Customer 345,Consumer,United States,Salem,Oregon,West,PR-14282,Technology,Computers,Computers Model 414,684.6,3,0.0,110.25
ORD-100858,2017-02-01,2017-02-02,Same Day,CUST-3792,Customer 293,Consumer,United States,Eugene,Oregon,West,PR-61296,Technology,Computers,Computers Model 443,612.87,3,0.0,136.47
ORD-100859,2018-01-30,2018-02-04,Standard Class,CUST-7396,Customer 373,Corporate,United States,Austin,Texas,South,PR-77800,Furniture,Tables,Tables Model 751,410.64,3,0.0,-33.91
ORD-100860,2017-11-21,2017-11-25,First Class,CUST-7422,Customer 391,Home Office,United States,San Diego,California,West,PR-52258,Office Supplies,Paper,Paper Model 746,480.24,8,0.0,128.61
ORD-100861,2018-02-22,2018-02-23,Same Day,CUST-9907,Customer 41,Consumer,United States,Buffalo,New York,East,PR-27111,Office Supplies,Binders,Binders Model 128,16.0,2,0.0,2.27
ORD-100862,2019-07-19,2019-07-25,Standard Class,CUST-4175,Customer 275,Home Office,United States,Columbus,Ohio,Central,PR-44141,Technology,Accessories,Accessories Model 404,457.38,2,0.1,178.02
ORD-100863,2020-09-12,2020-09-13,Same Day,CUST-2694,Customer 57,Home Office,United States,Chicago,Illinois,Central,PR-24034,Technology,Phones,Phones Model 753,472.28,2,0.2,82.46
ORD-100864,2017-10-18,2017-10-21,Same Day,CUST-6921,Customer 107,Consumer,United States,Columbus,Ohio,Central,PR-12877,Office Supplies,Art,Art Model 964,32.96,4,0.0,9.57
ORD-100865,2019-04-28,2019-04-29,Same Day,CUST-6137,Customer 325,Consumer,United States,Houston,Texas,South,PR-49158,Technology,Copiers,Copiers Model 484,884.95,5,0.1,164.71
ORD-100866,2017-01-21,2017-01-23,Standard Class,CUST-9953,Customer 3,Home Office,United States,Buffalo,New York,East,PR-43357,Furniture,Furnishings,Furnishings Model 728,1060.11,9,0.0,93.4
ORD-100867,2017-09-07,2017-09-09,Standard Class,CUST-6978,Customer 59,Consumer,United States,Rochester,New York,East,PR-28161,Technology,Accessories,Accessories Model 321,596.4,3,0.1,31.98
ORD-100868,2018-03-27,2018-03-28,First Class,CUST-6710,Customer 363,Corporate,United States,Salem,Oregon,West,PR-74985,Furniture,Tables,Tables Model 194,542.9,5,0.1,17.78
ORD-100869,2019-06-13,2019-06-18,Second Class,CUST-5605,Customer 202,Home Office,United States,Orlando,Florida,South,PR-50840,Office Supplies,Binders,Binders Model 803,60.98,2,0.0,11.04
ORD-100870,2017-12-06,2017-12-13,Second Class,CUST-5451,Customer 164,Home Office,United States,Reno,Nevada,West,PR-66270,Furniture,Furnishings,Furnishings Model 710,308.98,2,0.05,26.35
ORD-100871,2018-02-14,2018-02-19,First Class,CUST-1553,Customer 262,Home Office,United States,Lansing,Michigan,Central,PR-48466,Office Supplies,Art,Art Model 271,131.24,2,0.05,20.27
ORD-100872,2020-05-21,2020-05-28,Standard Class,CUST-6286,Customer 220,Corporate,United States,Indianapolis,Indiana,Central,PR-19521,Office Supplies,Binders,Binders Model 928,175.38,6,0.05,9.01
ORD-100873,2018-03-17,2018-03-23,Second Class,CUST-6219,Customer 353,Home Office,United States,Detroit,Michigan,Central,PR-38019,Furniture,Chairs,Chairs Model 109,274.5,2,0.05,48.45
ORD-100874,2019-08-12,2019-08-17,Standard Class,CUST-4476,Customer 270,Consumer,United States,Cincinnati,Ohio,Central,PR-46444,Office Supplies,Art,Art Model 390,185.08,4,0.0,18.3
ORD-100875,2020-05-29,2020-06-05,Standard Class,CUST-6244,Customer 102,Consumer,United States,Worcester,Massachusetts,East,PR-75359,Furniture,Bookcases,Bookcases Model 932,595.28,4,0.0,-11.37
ORD-100876,2017-04-06,2017-04-09,Same Day,CUST-6355,Customer 303,Consumer,United States,Houston,Texas,South,PR-12787,Furniture,Tables,Tables Model 715,276.21,3,0.0,3.47
ORD-100877,2018-08-07,2018-08-08,Second Class,CUST-9740,Customer 271,Corporate,United States,Springfield,Massachusetts,East,PR-12132,Office Supplies,Art,Art Model 137,147.68,2,0.0,32.1
ORD-100878,2017-05-23,2017-05-27,Second Class,CUST-6665,Customer 205,Home Office,United States,Worcester,Massachusetts,East,PR-74725,Furniture,Bookcases,Bookcases Model 424,240.48,2,0.0,5.92
ORD-100879,2020-06-08,2020-06-09,Second Class,CUST-2989,Customer 192,Consumer,United States,Augusta,Georgia,South,PR-16269,Furniture,Furnishings,Furnishings Model 969,264.57,3,0.0,50.03
ORD-100880,2017-01-22,2017-01-24,Standard Class,CUST-3788,Customer 46,Home Office,United States,Paterson,New Jersey,East,PR-80458,Technology,Copiers,Copiers Model 331,413.12,2,0.1,57.77
ORD-100881,2017-01-11,2017-01-17,First Class,CUST-2229,Customer 136,Home Office,United States,Newark,New Jersey,East,PR-59749,Office Supplies,Paper,Paper Model 411,194.65,5,0.0,27.52
ORD-100882,2018-07-07,2018-07-13,Same Day,CUST-6231,Customer 76,Home Office,United States,Tacoma,Washington,West,PR-97586,Furniture,Chairs,Chairs Model 229,500.04,3,0.0,10.44
ORD-100883,2017-09-08,2017-09-13,Second Class,CUST-8908,Customer 116,Corporate,United States,Carson City,Nevada,West,PR-20852,Furniture,Bookcases,Bookcases Model 429,700.4,5,0.1,18.27
ORD-100884,2018-12-24,2018-12-29,Second Class,CUST-1987,Customer 109,Home Office,United States,Tacoma,Washington,West,PR-71361,Office Supplies,Paper,Paper Model 606,430.38,6,0.0,54.28
ORD-100885,2019-02-28,2019-03-02,Same Day,CUST-6108,Customer 363,Home Office,United States,Dallas,Texas,South,PR-76127,Office Supplies,Labels,Labels Model 878,234.92,4,0.0,16.28
ORD-100886,2017-08-05,2017-08-07,Second Class,CUST-7556,Customer 97,Corporate,United States,Salem,Oregon,West,PR-31521,Furniture,Tables,Tables Model 898,551.28,4,0.0,-19.26
ORD-100887,2020-11-06,2020-11-09,Standard Class,CUST-1271,Customer 236,Corporate,United States,Pittsburgh,Pennsylvania,East,PR-72421,Office Supplies,Paper,Paper Model 346,139.75,5,0.0,40.07
ORD-100888,2020-09-17,2020-09-22,Standard Class,CUST-8069,Customer 109,Corporate,United States,Savannah,Georgia,South,PR-66472,Office Supplies,Paper,Paper Model 462,281.64,6,0.05,9.57
ORD-100889,2019-11-07,2019-11-10,Same Day,CUST-7267,Customer 375,Consumer,United States,Springfield,Massachusetts,East,PR-34831,Furniture,Chairs,Chairs Model 150,872.9,5,0.0,106.83
